event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN2580,24 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.378,114.198,1,Ming Pao,Subnational,"On 24 December 2019, some demonstrators vandalised shops in New Town Plaza shopping mall in Sha Tin (Hong Kong) as part of the citywide 'Shopping With You' demonstration to support the Five Demands. Demonstrators shouted slogans.",0,crowd size=some,1629138396
CHN2572,23 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Inmediahk.net,Subnational,"On 23 December 2019, 80 people joined a rally at Chater Garden in Central (Central and Western District, Hong Kong) in support of local musicians who began a five-day strike starting 23 December 2019.",0,crowd size=80,1611094733
CHN2571,23 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Radio Free Asia,International,"On 23 December 2019, around 45,000 people attended a rally at Edinburgh Place in Central (Central and Western District, Hong Kong) in support of Spark Alliance HK, a group which provides financial aid and bail money to arrested protesters. The week before, police moved to freeze the alliance's back account due to alleged money laundering. The organisers also called on the US government to sanction pro-Beijing companies that are found to have violated human rights when they move money offshore, and limit their use of the US dollar to clear their international transactions.",0,"crowd size=around 45,000",1611094734
CHN2573,23 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 23 December 2019, dozens of office workers continued the lunchtime protests chanting slogans at a luxury mall in Central, Central and Western District (Hong Kong), calling on the government to fulfil the five demands. Some chanted slogans and sang protest song.",0,crowd size=dozens,1611094735
CHN2574,23 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.278,114.175,1,RTHK,Subnational,"On 23 December 2019, more than 20 people staged a sit-in protest at the Revenue Tower in Wan Chai (Hong Kong) to denounce police violence. They shouted slogans and held placards. They told off riot police stationed nearby.",0,crowd size=more than 20,1611094735
CHN2568,22 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Ta Kung Pao; Radio Free Asia; Inmediahk.net,Subnational-International,"On 22 December 2019, more than 1000 people took part in a rally in support of the Muslim Uighurs at Edinburgh Place in Central (Central and Western District, Hong Kong), expressing concern that Hong Kong will soon face similar oppression if Beijing tightens its grip on the territory. Some waved American, British and Taiwanese flags. Two people were arrested after taking down the national flag in a city hall. Riot police fired pepper spray, rubber bullet at the demonstrators, who also threw stuff at officers and kicked them. A police officer was attacked by a group of more than 10 demonstrators as he was picking up a vandalised national flag.",0,crowd size=more than 1000,1611094729
CHN3998,22 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.311,114.223,1,RTHK; HK01,Subnational,"On 22 December 2019, an arson took place outside Ngau Tau Kok Police Station in Ngau Tau Kok near Kwun Tong (Hong Kong). No one was hurt. The walls of the building were slightly burnt and someone had also spray-painted a message on the wall. This act of arson comes at the height of dissatisfaction towards police in Hong kong, and police called it 'suspicious'.",0,crowd size=no report,1611094729
CHN2404,21 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,The Stand News; RTHK,Subnational,"On 21 December 2019, 1000 elderly people joined a rally called 'Name and Shame' in Edinburgh Square in Central and Western District (Hong Kong) to oppose political pork barrelling. Some district councillors and legislative councillors also attended the rally. During the rally, some people of different political opinions had verbal conflicts. Organisers said 1000 people had attended the rally.",0,crowd size=1000,1611094729
CHN2406,21 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,Inmediahk.net; Radio Free Asia,Subnational-International,"On 21 December 2019, almost 100 people gathered at the Harbour City shopping mall in Tsim Sha Tsui, Yau Tsim Mong district (Hong Kong) to take part in a demonstration titled 'Shopping with you during Christmas'. Demonstrators chanted slogan, sang songs and vandalized many shops. Riot police fired pepper spray at the demonstrators. One person was taken away after throwing dog food.",0,crowd size=almost 100,1611094729
CHN2407,21 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Five Demands Movement,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.445,114.023,1,RTHK; Radio Free Asia,Subnational-International,"On 21 December 2019, around a hundred demonstrators gathered at the Yoho Mall near Yuen Long MTR station (Hong Kong) to mark the five months of an attack by an armed group who clobbered dozens of rail passengers on July 21. Demonstrators sang songs and chanted slogans like 'Five Demands, not one less'. Police ordered people to leave after a sushi shop was vandalized by demonstrators. Officers deployed pepper spray to disperse the demonstrators. Some left the mall and gathered in central Yuen Long and vandalized traffic lights.",0,crowd size=around 100,1611094729
CHN2399,20 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Ming Pao; RTHK,Subnational,"On 20 December 2019, around 100 people staged a protest in Status Square opposite to HSBC's headquarters in Central and Western District (Hong Kong) over the authorities move to freeze millions of dollars donated by the public to support anti-government protesters. Protesters shouted slogans and held up signs calling for proof that the frozen HK$70 million were illicit funds. They sang protest songs and called for the fulfilment of the five demands.",0,crowd size=around 100,1611094729
CHN2402,20 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.378,114.198,1,RTHK; Ming Pao,Subnational,"On 20 December 2019, dozens of black-clad demonstrators destroyed the glass railings of the New Town Plaza in Sha Tin (Hong Kong) in support of the four arrested members of Spark Alliance, a group providing financial aid and bail money to anti-government demonstrators. 30 riot police officers entered the mall. Some exits of the Sha Tin MTR station were closed.",0,crowd size=dozens,1611094729
CHN2401,20 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),LSD: League of Social Democrats; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.329,114.159,1,RTHK,Subnational,"On 20 December 2019, between 1200 and 3800 protesters attended a rally organized by some legislative councillors and the League of Social Democrats outside Lai Chi Kok Detention Centre in Lai Chi Kok near Sham Shui Po (Hong Kong) in support of the arrested protesters during the anti-ELAB protests. They waved flags, held placards and shouted slogans. Organisers said 3800 people had attended the rally while police put the number at 1200 at its peak.",0,crowd size=1200-3800,1611094735
CHN2400,20 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.311,114.223,1,RTHK,Subnational,"On 20 December 2019, more than 10 protesters gathered at Telford Plaza in Kowloon Bay near Kwun Tong (Hong Kong) in support of the four arrested members of Spark Alliance, a group providing financial aid and bail money to pro-democracy protesters. They sang anti-ELAB protest songs and shouted slogans.",0,crowd size=more than 10,1611094735
CHN2398,20 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Wen Wei Po,Subnational,"On 20 December 2019, a rally was organized by a pro-police alliance to call for an increase of hourly wage of police officers to reward them after having to work overtime lately. Protesters marched from Admiralty MTR station to the government headquarters in Admiralty, Central and Western District (Hong Kong) to submit a petition letter. Protesters shouted slogans. The march was joined by some pro-government legislative councillors.",0,crowd size=no report,1611094737
CHN2394,19 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),Labor Group (China),5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Southern,NA,Hong Kong - Southern,22.248,114.153,1,Inmediahk.net,Subnational,"On 19 December 2019, 13 workers rallied at the Ocean Park in Deep Water Bay, Southern District (Hong Kong) to demand 2.6 million HKD wage arrears owed to them by the amusement park for as long as 12 months. They blocked a construction site with water-filled barricades.",0,crowd size=13,1611094733
CHN2389,19 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 19 December 2019, several hundred people joined a social welfare sector protest in Wan Chai (Hong Kong) to call on the international community to intervene in the 'humanitarian crisis' in Hong Kong. The protesters marched from Wan Chai to nine different consulates in Central while chanting slogans like 'five demands, not one less' and 'liberate Hong Kong, revolution of our times'. Police were on standby along the route as the demonstrators passed petition letters to consular representatives. Several hundred people also joined an authorized rally organized by the social welfare sector in Edinburgh Square, Central and Western District to support a strike to urge the government to respond to the Five Demands. Protesters chanted slogans and waved flags. Organisers said 1500 people attended the rally while police put the figure at 450.",0,crowd size=450-1500,1611094735
CHN2390,19 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Students (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.378,114.198,1,The Stand News,Subnational,"On 19 December 2019, around 60 secondary students protested outside their school in Ma On Shan near Sha Tin (Hong Kong) after the school refused to let alumni join the school's sports day and to let the students take photos. Five police cars arrived and some officers inspected the students. No arrests were made.",0,crowd size=60,1611094736
CHN3997,19 December 2019,2019,1,Strategic developments,Strategic developments,Arrests,Police Forces of China (2017-) Hong Kong Police Force,NA,1,Civilians (China),Five Demands Movement,7,17,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.322,114.177,3,HKFP,Subnational,"On 19 December 2019, four people from the Spark Alliance--one of the largest crowd-funded initiatives providing financial aid to anti-ELAB protesters for things including living subsidies, medical costs, and bail--were arrested in Hong Kong on suspicion of money laundering, and were released on bail a few hours later. Officers seized over HK$130,000 in cash, HK$165,000 worth of supermarket coupons, and froze over HK$70 million in funds and insurance products.",0,NA,1618442049
