event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN3035,2019-11-08,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.3779,114.1981,1,Ming Pao; Radio Free Asia,Subnational-International,"On 8 November 2019, people gathered at the New Town Plaza in Sha Tin District (New Territories, Hong Kong) to commemorate the deceased student who fell from a parking lot during a demonstration on 4 November and demonstrate against the police due to the controversial police involvement in causing his fall. Some windows of the mall were destroyed. No further report on this occasion.",0,crowd size=no report,1611094729
CHN3255,2019-11-08,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.3919,113.9748,1,RTHK; The Stand News,Subnational,"On 8 November 2019, people blocked roads near the Tuen Mun Heung Sze Wui Road in Tuen Mun District (New Territories, Hong Kong) after the student who fell from a parking lot during a demonstration on 4 November died in hospital and demonstrated against the police due to the controversial police involvement in causing his fall. Police dispersed people later near the Tuen Mun Town Hall. No further violence was reported on this occasion.",0,crowd size=no report,1611094729
CHN3033,2019-11-08,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Tsuen Wan,NA,Hong Kong - Tsuen Wan,22.3706,114.1131,1,Radio Free Asia,International,"On 8 November 2019, people gathered in Tsuen Wan District (New Territories, Hong Kong) to commemorate the deceased student who fell from a parking lot during a demonstration on 4 November and demonstrate against the police due to the controversial police involvement in causing his fall. Police fired tear gas to disperse people. No further report on this occasion.",0,crowd size=no report,1611094734
CHN3027,2019-11-08,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.3109,114.2233,1,Radio Free Asia,International,"On 8 November 2019, people gathered at in Kwun Tong District (New Territories, Hong Kong) to commemorate the deceased student who fell from a parking lot during a demonstration on 4 November and demonstrate against the police due to the controversial police involvement in causing his fall. No further report on this occasion.",0,crowd size=no report,1611094734
CHN3036,2019-11-08,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,Civilians (China); Journalists (China),1,15,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,Radio Free Asia,International,"On 8 November 2019, anti-government demonstrators gathered at Mong Kok in Yau Tsim Mong District (Kowloon City, Hong Kong) at night after the student who fell from a parking lot during a demonstration on 4 November was confirmed to be dead. They blocked roads and destroyed the Mong Kok MTR Station. It was reported that a plain clothes police shot real bullets near Pitt St at Yau Ma Tei. During the demonstration, 9 people in black clothes attacked a photographer at Mongkok, reportedly because the media company for which he worked was pro-government. They attacked the photographer with iron sticks and destroyed the camera. The victim was sent to the hospital. On the same night, commemoration events for the deceased student took place across Hong Kong, and demonstrators walked to streets and blocked roads in multiple districts.",0,crowd size=no report,1611094734
CHN3028,2019-11-08,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,Radio Free Asia,International,"On 8 November 2019, people gathered at the shopping districts of Causeway Bay (Wan Chai District, Hong Kong) to commemorate the deceased student who fell from a parking lot during a demonstration on 4 November and demonstrate against the police due to the controversial police involvement in causing his fall. No further report on this occasion.",0,crowd size=no report,1611094734
CHN3032,2019-11-08,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Southern,NA,Hong Kong - Southern,22.2484,114.1527,1,Radio Free Asia,International,"On 8 November 2019, people gathered at Aberdeen in Southern District, Hong Kong, to commemorate the deceased student who fell from a parking lot during a demonstration on 4 November and demonstrate against the police due to the controversial police involvement in causing his fall. Police fired tear gas to disperse people. No further report on this occasion.",0,crowd size=no report,1611094734
CHN3250,2019-11-08,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.2821,114.2213,1,RTHK,Subnational,"On 8 November 2019, citizens gathered at Victoria Park in Wan Chai District and marched towards Taikoo Place in Eastern District, Hong Kong in the morning to protest against the government and the mask ban following an online call for 'Walk to Work' rally. They mostly wore black clothes and face masks, chanting 'five demands, not one less'.",0,crowd size=no report,1611094735
CHN3252,2019-11-08,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Students (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,RTHK,Subnational,"On 8 November 2019, students gathered at Langham Place shopping mall in Mongkok, Yau Tsim Mong District (Kowloon City, Hong Kong) and marched towards Tai Kok Tsui direction to protest against the government and the mask ban following an online call for 'Walk to School' rally.",0,crowd size=no report,1611094735
CHN3254,2019-11-08,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Tai Po,NA,Hong Kong - Tai Po,22.4434,114.1646,1,RTHK,Subnational,"On 8 November 2019, people blocked roads in Tai Po District (New Territories, Hong Kong) to demonstrate against the police, due to the controversial police involvement in causing the death of a student who fell from a parking lot during an anti-ELAB demonstration on 4 November. During the same night, demonstrations took place in multiple districts across Hong Kong and it was likely that people were dispersed by the police. No further report on this occasion.",0,crowd size=no report,1611094735
CHN3257,2019-11-08,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.4452,114.023,1,RTHK,Subnational,"On 8 November 2019, people blocked roads in Yuen Long District (New Territories, Hong Kong) after the student who fell from a parking lot during a demonstration on 4 November died in hospital. They demonstrated against the police due to the controversial police involvement in causing his fall. Some people set fire at the Locwood MTR Stop in Tin Shui Wai. Police used pepper spray and tear gas to disperse people and arrest several.",0,crowd size=no report,1611094735
CHN3256,2019-11-08,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,NA,NA,0,50,NA,156,East Asia,China,Hong Kong,Wong Tai Sin,NA,Hong Kong - Wong Tai Sin,22.3364,114.1987,1,RTHK,Subnational,"On 8 November 2019, people blocked roads in Wong Tai Sin District (Kowloon City, Hong Kong) after the student who fell from a parking lot during a demonstration on 4 November died in hospital and demonstrated against the police due to the controversial police involvement in causing his fall. Police cleared the roads blocks later but demonstrators occupied the roads again after that. No further report on this occasion.",0,crowd size=no report,1611094735
CHN3251,2019-11-08,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,Wen Wei Po,Subnational,"On 8 November 2019, nearly 40 members of a Hong Kong NGO named 'Union to Love Hong Kong' gathered at the Hong Kong Police Headquarters in Wan Chai District to protest against the attack of a pro-Beijing Lawmaker on 6 November in Tuen Mun District and requested the police to establish a special committee to investigate the incident to guarantee that the upcoming election would take place in a fair and safe environment.",0,crowd size=nearly 40,1611094737
CHN3023,2019-11-07,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Students (China); Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.2605,1,Radio Free Asia; Ming Pao,Subnational-International,"On 7 November 2019, students at the Hong Kong University of Science and Technology, Sai Kung District (New Territories, Hong Kong) protested against the university and government by refusing to bow to the President of the university board. When the Chinese national anthem was played during the ceremony, at least 30 students chanted 'liberate Hong Kong, revolution of our time'. Some students walked to the stage to receive their degrees with their hands up in the air signalling the five demands. There were also students showing pictures of the injured student who fell from a parking lot on 4 November to urge the university to take further supportive action.",0,crowd size=at least 30,1611094729
